filename	paragraph nr	sentences	words	matches	paragraph density	paragraph density median	paragraph density std
	0	1	2	0	0.0	0.0	0.0
	1	3	25	0	0.0	0.0	0.0
	2	5	63	0	0.0	0.0	0.0
	3	5	109	2	0.01834862385321101	0.0	0.029814239699997164
	4	9	202	5	0.024752475247524754	0.0	0.04298130678472913
	5	3	99	2	0.020202020202020204	0.0222222222222222	0.018641566506841338
	6	2	97	3	0.030927835051546393	0.031037414965986353	0.015032031912979296
	7	9	175	5	0.02857142857142857	0.0	0.02956367128947909
	8	9	194	8	0.041237113402061855	0.0	0.041276718250043955
	9	2	79	0	0.0	0.0	0.0
	10	1	2	0	0.0	0.0	0.0
	11	3	14	0	0.0	0.0	0.0
	12	16	358	6	0.01675977653631285	0.0	0.0375
	13	7	234	5	0.021367521367521368	0.0	0.019281196602846478
	14	10	258	2	0.007751937984496124	0.0	0.010023553235886867
	15	19	523	13	0.0248565965583174	0.0	0.04634795184849025
	16	6	174	4	0.022988505747126436	0.0119047619047619	0.025914463277571975
	17	1	2	0	0.0	0.0	0.0
	18	3	22	0	0.0	0.0	0.0
	19	15	453	12	0.026490066225165563	0.0	0.029707901091122417
	20	18	375	7	0.018666666666666668	0.0	0.03596012808192819
	21	7	129	3	0.023255813953488372	0.0	0.054796400453364646
	22	1	2	0	0.0	0.0	0.0
	23	2	7	0	0.0	0.0	0.0
	24	10	274	6	0.021897810218978103	0.0086206896551724	0.0396577944834453
	25	8	220	3	0.013636363636363636	0.0	0.024071133222552048
	26	37	774	13	0.016795865633074936	0.0	0.033074725602686504
	27	4	89	9	0.10112359550561797	0.1039426523297491	0.0454039038204982
	28	7	137	7	0.051094890510948905	0.0512820512820512	0.03630429058316456
	29	2	2	0	0.0	0.0	0.0
	30	2	12	0	0.0	0.0	0.0
	31	4	70	1	0.014285714285714285	0.0	0.023809523809523798
	32	8	190	1	0.005263157894736842	0.0	0.006547285010986546
	33	15	304	4	0.013157894736842105	0.0	0.06806343367315582
	34	30	565	19	0.033628318584070796	0.0	0.0515564714308592
	35	17	407	8	0.019656019656019656	0.0	0.02602387795617297
	36	4	116	3	0.02586206896551724	0.0289915966386554	0.01890901625958564
