filename	paragraph nr	sentences	words	matches	paragraph density	paragraph density median	paragraph density std
	0	1	3	0	0.0	0.0	0.0
	1	7	144	0	0.0	0.0	0.0
	2	2	63	0	0.0	0.0	0.0
	3	3	43	0	0.0	0.0	0.0
	4	1	24	1	0.041666666666666664	0.0416666666666666	0.0
	5	1	14	1	0.07142857142857142	0.0714285714285714	0.0
	6	9	210	5	0.023809523809523808	0.0	0.028345889293741967
	7	3	39	0	0.0	0.0	0.0
	8	2	4	0	0.0	0.0	0.0
	9	4	87	1	0.011494252873563218	0.0	0.025
	10	4	86	0	0.0	0.0	0.0
	11	18	250	8	0.032	0.0	0.08155819324172375
	12	3	32	0	0.0	0.0	0.0
	13	2	52	0	0.0	0.0	0.0
	14	4	54	0	0.0	0.0	0.0
	15	11	171	2	0.011695906432748537	0.0	0.017186914631211206
	16	29	641	11	0.0171606864274571	0.0	0.05255350019866329
	17	5	88	1	0.011363636363636364	0.0	0.015421158465515767
	18	22	498	15	0.030120481927710843	0.0	0.0377868796825209
	19	3	101	3	0.0297029702970297	0.0	0.033308669376324505
	20	10	240	2	0.008333333333333333	0.0	0.02064300078608794
	21	15	224	6	0.026785714285714284	0.0	0.061293219821102904
	22	6	136	5	0.03676470588235294	0.0385026737967914	0.03567996902957332
	23	12	204	2	0.00980392156862745	0.0	0.02889665433436763
	24	9	156	1	0.00641025641025641	0.0	0.012345679012345668
	25	2	61	1	0.01639344262295082	0.0238095238095238	0.03367175148507368
	26	2	35	2	0.05714285714285714	0.032258064516129	0.04561979233461592
	27	1	24	0	0.0	0.0	0.0
	28	3	57	1	0.017543859649122806	0.0	0.04123930494211611
	29	10	227	7	0.030837004405286344	0.035625000000000004	0.03877054579437095
	30	4	97	1	0.010309278350515464	0.0	0.01666666666666665
	31	5	92	0	0.0	0.0	0.0
	32	5	77	1	0.012987012987012988	0.0	0.040655781409087086
	33	38	458	4	0.008733624454148471	0.0	0.03926469300293715
	34	4	103	2	0.019417475728155338	0.0131578947368421	0.017081953529431967
	35	13	255	4	0.01568627450980392	0.0	0.056317069888281196
	36	9	161	1	0.006211180124223602	0.0	0.013888888888888867
	37	2	57	1	0.017543859649122806	0.0192307692307692	0.027196414661021018
	38	2	41	0	0.0	0.0	0.0
	39	12	194	3	0.015463917525773196	0.0	0.01923920787621933
	40	3	67	1	0.014925373134328358	0.0	0.020619652471058056
	41	6	133	1	0.007518796992481203	0.0	0.017749925672341862
	42	8	176	1	0.005681818181818182	0.0	0.007365695637359858
	43	2	77	2	0.025974025974025976	0.0285185185185185	0.012047004420215227
	44	2	60	1	0.016666666666666666	0.01785714285714285	0.025253813613805257
	45	9	142	3	0.02112676056338028	0.0	0.04416008807378906
	46	3	86	0	0.0	0.0	0.0
	47	1	19	0	0.0	0.0	0.0
	48	6	138	0	0.0	0.0	0.0
	49	1	33	0	0.0	0.0	0.0
	50	4	67	1	0.014925373134328358	0.0	0.04166666666666665
	51	6	88	0	0.0	0.0	0.0
	52	4	62	0	0.0	0.0	0.0
	53	3	92	2	0.021739130434782608	0.027027027027027	0.02113800033828989
	54	8	142	5	0.035211267605633804	0.0	0.044998518329303405
	55	7	96	3	0.03125	0.0	0.06764789223348466
	56	5	49	2	0.04081632653061224	0.0	0.06388765649999396
	57	7	175	3	0.017142857142857144	0.0	0.022991624720046303
	58	9	104	2	0.019230769230769232	0.0	0.03139967584780215
	59	1	37	3	0.08108108108108109	0.081081081081081	0.0
	60	4	57	0	0.0	0.0	0.0
	61	10	162	5	0.030864197530864196	0.01388888888888885	0.07469448927025917
	62	2	37	1	0.02702702702702703	0.02	0.0282842712474619
	63	7	48	1	0.020833333333333332	0.0	0.07559289460184544
	64	6	91	1	0.01098901098901099	0.0	0.01944039478399347
	65	3	61	2	0.03278688524590164	0.0	0.03849001794597501
	66	1	34	1	0.029411764705882353	0.0294117647058823	0.0
	67	14	279	11	0.03942652329749104	0.0	0.031525563060352486
	68	4	93	0	0.0	0.0	0.0
	69	1	23	0	0.0	0.0	0.0
	70	11	210	6	0.02857142857142857	0.0303030303030303	0.032170299885115716
	71	39	800	24	0.03	0.0	0.02958237235130498
	72	11	168	4	0.023809523809523808	0.0	0.06007944656718704
	73	5	127	5	0.03937007874015748	0.024390243902439	0.035434418755118546
	74	11	189	2	0.010582010582010581	0.0	0.05016876102735928
	75	3	56	2	0.03571428571428571	0.0	0.03724840446384678
	76	2	64	3	0.046875	0.0441176470588235	0.06239177481057768
	77	2	42	0	0.0	0.0	0.0
	78	2	84	1	0.011904761904761904	0.01470588235294115	0.020797258270192538
	79	2	65	0	0.0	0.0	0.0
	80	11	195	4	0.020512820512820513	0.0	0.026799085433942344
	81	5	47	0	0.0	0.0	0.0
	82	7	165	3	0.01818181818181818	0.0	0.06800120377664505
	83	19	358	3	0.008379888268156424	0.0	0.019853864006294266
	84	5	113	0	0.0	0.0	0.0
	85	3	67	1	0.014925373134328358	0.0	0.01862420223192339
	86	10	144	1	0.006944444444444444	0.0	0.010200895677962504
	87	15	344	8	0.023255813953488372	0.0	0.03150617748659541
	88	7	154	5	0.032467532467532464	0.0357142857142857	0.037866693775448816
	89	10	192	7	0.036458333333333336	0.027820121951219502	0.03431303671629557
	90	15	394	15	0.03807106598984772	0.0116279069767441	0.03462102463572432
	91	6	118	1	0.00847457627118644	0.0	0.009072184232530279
	92	2	53	4	0.07547169811320754	0.0788690476190476	0.02314932914598814
	93	4	52	1	0.019230769230769232	0.0	0.02941176470588235
	94	4	54	0	0.0	0.0	0.0
	95	3	55	2	0.03636363636363636	0.0	0.04123930494211611
