filename	sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched	density (range=3,same_paragraph=True)	density (range=3,same_paragraph=False)	paragraph density	paragraph density median	paragraph density std
Berquin_Enfants	29	Je n'aurai pas besoin de Plutarque, moi.	2	23	8	0	0.0	[]	0.05	0.05	0.052083333333333336	0.0	0.04559558627345263
Berquin_Enfants	30	Il le tiraille par le pan de son habit, le fait descendre, monte à sa place, élève les deux bras, et se voit encore fort loin deJacquot.	2	24	27	2	0.074074074074074	[['bras'], ['fort']]	0.07142857142857142	0.07142857142857142	0.052083333333333336	0.0	0.04559558627345263
Berquin_Enfants	31	Frédéric, poussant un grand éclat de rire .	2	25	7	1	0.1428571428571428	[['grand']]	0.08333333333333333	0.08333333333333333	0.052083333333333336	0.0	0.04559558627345263
Berquin_Enfants	32	Eh bien!	2	26	2	0	0.0	[]	0.06896551724137931	0.06896551724137931	0.052083333333333336	0.0	0.04559558627345263
Berquin_Enfants	33	Toi qui faisais le fier, je t'aurais cru aussi grand que le saint Christophe de notre-dame, à t'entendre.	2	27	20	1	0.05	[['grand']]	0.045454545454545456	0.043478260869565216	0.052083333333333336	0.0	0.04559558627345263
Berquin_Enfants	34	Maurice.	3	0	1	0	0.0	[]	0.0	0.045454545454545456	0.02702702702702703	0.0	0.03052102134294461
Berquin_Enfants	35	Oui;	3	1	1	0	0.0	[]	0.0	0.0	0.02702702702702703	0.0	0.03052102134294461
Berquin_Enfants	36	mais si je montais sur le livre?	3	2	7	0	0.0	[]	0.0	0.0	0.02702702702702703	0.0	0.03052102134294461
Berquin_Enfants	37	Il y monte, se trouve un peu plus près du perroquet, mais pas assez pour le saisir.	3	3	17	0	0.0	[]	0.0	0.0	0.02702702702702703	0.0	0.03052102134294461
Berquin_Enfants	38	Frédéric saute autour du fauteuil en se moquant de lui...	3	4	10	0	0.0	[]	0.0	0.0	0.02702702702702703	0.0	0.03052102134294461
Berquin_Enfants	39	ce n'est pas ma faute;	3	5	6	0	0.0	[]	0.03571428571428571	0.03571428571428571	0.02702702702702703	0.0	0.03052102134294461
Berquin_Enfants	40	c'est que ce gros Plutarque n'est pas encore assez gros.	3	6	12	1	0.0833333333333333	[['gros']]	0.05	0.05	0.02702702702702703	0.0	0.03052102134294461
Berquin_Enfants	41	Voyez pourtant;	3	7	2	0	0.0	[]	0.06451612903225806	0.06451612903225806	0.02702702702702703	0.0	0.03052102134294461
Berquin_Enfants	42	s'il y avait eu quelques grands hommes de plus dans l'antiquité, Jacquot était à moi.	3	8	17	1	0.0588235294117647	[['grand']]	0.05	0.05	0.02702702702702703	0.0	0.03052102134294461
Berquin_Enfants	43	Frédéric.	3	9	1	0	0.0	[]	0.05555555555555555	0.04	0.02702702702702703	0.0	0.03052102134294461
Berquin_Enfants	44	Je l'aurais bien eu le premier.	4	0	7	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	45	Maurice.	4	1	1	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	46	Ce n'est pas que je m'en soucie beaucoup.	5	0	10	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	47	Frédéric.	5	1	1	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	48	Oh!	6	0	1	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	49	Non;	6	1	1	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	50	pas plus que le renard de la fable ne se souciait des raisins.	6	2	13	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	51	Le perroquet est peut-être trop vert, n'est-ce pas?	6	3	10	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	52	Maurice.	7	0	1	0	0.0	[]	0.0	0.0	0.021739130434782608	0.0	0.016329931618554522
Berquin_Enfants	53	Je le vois aussi bien d'ici.	7	1	7	0	0.0	[]	0.0	0.0	0.021739130434782608	0.0	0.016329931618554522
Berquin_Enfants	54	Frédéric, ironiquement .	7	2	2	0	0.0	[]	0.0	0.0	0.021739130434782608	0.0	0.016329931618554522
Berquin_Enfants	55	Oui, c'est le vrai point de vue.	7	3	8	0	0.0	[]	0.0	0.0	0.021739130434782608	0.0	0.016329931618554522
Berquin_Enfants	56	Écoute, mon frère;	7	4	3	0	0.0	[]	0.027777777777777776	0.027777777777777776	0.021739130434782608	0.0	0.016329931618554522
Berquin_Enfants	57	je ne crois pas qu'il y ait bien de la différence entre nous deux au moins, et tu es plus vieux de trois ans.	7	5	25	1	0.04	[['vieux']]	0.03571428571428571	0.034482758620689655	0.021739130434782608	0.0	0.016329931618554522
Berquin_Enfants	58	Maurice.	8	0	1	0	0.0	[]	0.1111111111111111	0.058823529411764705	0.05555555555555555	0.0	0.055901699437494755
Berquin_Enfants	59	Voyez donc la vanité de ce petit mirmidon!	8	1	8	1	0.125	[['petit']]	0.1	0.1	0.05555555555555555	0.0	0.055901699437494755
Berquin_Enfants	60	Est	8	2	1	0	0.0	[]	0.1	0.1	0.05555555555555555	0.0	0.055901699437494755
Berquin_Enfants	61	-ce	8	3	1	0	0.0	[]	0.0	0.0	0.05555555555555555	0.0	0.055901699437494755
Berquin_Enfants	62	que tu voudrais te mesurer avec moi?	8	4	7	0	0.0	[]	0.0	0.0	0.05555555555555555	0.0	0.055901699437494755
Berquin_Enfants	63	Frédéric.	9	0	1	0	0.0	[]	0.0	0.0	0.09803921568627451	0.0	0.0677326910724588
Berquin_Enfants	64	Voyons un peu.	9	1	3	0	0.0	[]	0.12	0.12	0.09803921568627451	0.0	0.0677326910724588
Berquin_Enfants	65	Ils se mettent sur la même ligne devant un miroir, épaule contre épaule, et tendent leurs membres autant qu'ils peuvent.	9	2	21	3	0.1428571428571428	[['épaule'], ['épaule'], ['membre']]	0.09375	0.09375	0.09803921568627451	0.0	0.0677326910724588
Berquin_Enfants	66	Frédéric se hausse sur la pointe des pieds.	9	3	8	0	0.0	[]	0.10869565217391304	0.10869565217391304	0.09803921568627451	0.0	0.0677326910724588
Berquin_Enfants	67	Maurice, étonné de le voir de sa taille, regarde en bas, et s'aperçoit de la supercherie.	9	4	17	2	0.1176470588235294	[['taille'], ['bas']]	0.07692307692307693	0.07692307692307693	0.09803921568627451	0.0	0.0677326910724588
Berquin_Enfants	68	Maurice.	9	5	1	0	0.0	[]	0.1111111111111111	0.10526315789473684	0.09803921568627451	0.0	0.0677326910724588
Berquin_Enfants	69	Ah!	10	0	1	0	0.0	[]	0.1	0.09090909090909091	0.06666666666666667	0.0	0.05555555555555555
Berquin_Enfants	70	Le fripon: je le crois bien, de cette manière.	10	1	9	1	0.1111111111111111	[['fripon']]	0.09090909090909091	0.09090909090909091	0.06666666666666667	0.0	0.05555555555555555
Berquin_Enfants	71	Appuie	10	2	1	0	0.0	[]	0.07142857142857142	0.07142857142857142	0.06666666666666667	0.0	0.05555555555555555
Berquin_Enfants	72	tes talons à terre.	10	3	4	0	0.0	[]	0.0	0.0	0.06666666666666667	0.0	0.05555555555555555
Berquin_Enfants	73	Frédéric paraît alors bien	11	0	4	0	0.0	[]	0.0	0.0	0.0625	0.0	0.06424160744396208
Berquin_Enfants	74	au	11	1	1	0	0.0	[]	0.08	0.08	0.0625	0.0	0.06424160744396208
Berquin_Enfants	75	-dessous de son frère, et dit avec humeur, en frappant du pied: c'est bien triste d'être si petit!	11	2	20	2	0.1	[['pied'], ['triste']]	0.09090909090909091	0.09090909090909091	0.0625	0.0	0.06424160744396208
Berquin_Enfants	76	M	11	3	1	0	0.0	[]	0.08695652173913043	0.08695652173913043	0.0625	0.0	0.06424160744396208
Berquin_Enfants	77	De Leyris	11	4	2	0	0.0	[]	0.0	0.0	0.0625	0.0	0.06424160744396208
Berquin_Enfants	78	,	11	5	0	0	0.0	[]	0.125	0.125	0.0625	0.0	0.06424160744396208
Berquin_Enfants	79	qui est rentré depuis un moment .	11	6	6	1	0.1666666666666666	[['rentrer']]	0.05	0.05	0.0625	0.0	0.06424160744396208
Berquin_Enfants	80	Parce qu'on ne peut pas atteindre le perroquet, n'est-ce pas, Frédéric?	11	7	14	0	0.0	[]	0.05	0.047619047619047616	0.0625	0.0	0.06424160744396208
Berquin_Enfants	81	Frédéric.	12	0	1	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	82	Vous nous avez donc vu faire, mon papa?	12	1	8	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	83	M De Leyris.	12	2	3	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	84	Non;	13	0	1	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	85	mais tes pieds l'ont écrit sur la couverture de mon Plutarque.	13	1	12	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	86	Maurice.	14	0	1	0	0.0	[]	0.05555555555555555	0.03333333333333333	0.047619047619047616	0.0	0.026306682088232818
Berquin_Enfants	87	Si nous avions été aussi grands que vous, nous aurions vu de plus près notre pauvre Jacquot.	14	1	17	1	0.0588235294117647	[['grand']]	0.05263157894736842	0.05263157894736842	0.047619047619047616	0.0	0.026306682088232818
Berquin_Enfants	88	M	14	2	1	0	0.0	[]	0.05	0.05	0.047619047619047616	0.0	0.026306682088232818
Berquin_Enfants	89	De Leyris	14	3	2	0	0.0	[]	0.0	0.0	0.047619047619047616	0.0	0.026306682088232818
Berquin_Enfants	90	.	14	4	0	0	0.0	[]	0.0	0.0	0.047619047619047616	0.0	0.026306682088232818
Berquin_Enfants	91	Oui,	15	0	1	0	0.0	[]	0.0625	0.0625	0.06060606060606061	0.03125	0.03732598513993522
Berquin_Enfants	92	pour le tourmenter jusqu'après sa mort, comme vous l'avez fait pendant sa vie.	15	1	15	1	0.0666666666666666	[['pendant']]	0.0625	0.0625	0.06060606060606061	0.03125	0.03732598513993522
Berquin_Enfants	93	Il n'y a pas de mal que vous ne soyez pas assez grands pour cela.	15	2	16	1	0.0625	[['grand']]	0.0625	0.0625	0.06060606060606061	0.03125	0.03732598513993522
Berquin_Enfants	94	Maurice.	15	3	1	0	0.0	[]	0.058823529411764705	0.05555555555555555	0.06060606060606061	0.03125	0.03732598513993522
Berquin_Enfants	95	Oh!	16	0	1	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	96	Quel plaisir, mon papa, si j'étais de votre taille!	16	1	10	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	97	M	17	0	1	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	98	De Leyris	17	1	2	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	99	.	17	2	0	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	100	Je te connais: alors même tu ne serais pas content.	17	3	10	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	101	Maurice.	17	4	1	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	102	Il est vrai que j'aimerais encore bien mieux être comme le géant qu'on montrait cet hiver à la foire.	18	0	21	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	103	Frédéric.	18	1	1	0	0.0	[]	0.0	0.038461538461538464	0.0	0.0	0.0
Berquin_Enfants	104	Le beau Ragotin, vraiment!	19	0	4	1	0.25	[['beau']]	0.045454545454545456	0.043478260869565216	0.08571428571428572	0.1547619047619047	0.10395386426531535
Berquin_Enfants	105	Quand on fait des souhaits et qu'il n'en coûte rien, il ne faut pas se ménager.	19	1	18	0	0.0	[]	0.07142857142857142	0.07142857142857142	0.08571428571428572	0.1547619047619047	0.10395386426531535
Berquin_Enfants	106	Tu sais notre plus haut cérisier?	19	2	6	1	0.1666666666666666	[['haut']]	0.06451612903225806	0.06451612903225806	0.08571428571428572	0.1547619047619047	0.10395386426531535
Berquin_Enfants	107	Voilà comme je voudrais être grand, moi.	19	3	7	1	0.1428571428571428	[['grand']]	0.15384615384615385	0.14285714285714285	0.08571428571428572	0.1547619047619047	0.10395386426531535
Berquin_Enfants	108	M	20	0	1	0	0.0	[]	0.0	0.1	0.0	0.0	0.0
Berquin_Enfants	109	De Leyris	20	1	2	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	110	.	20	2	0	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	111	Et pourquoi donc?	20	3	3	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	112	Frédéric.	20	4	1	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	113	C'est que je n'aurais besoin ni d'échelle, ni de perche, lorsque les cerises viendraient à mûrir.	21	0	19	0	0.0	[]	0.0	0.0	0.016129032258064516	0.0	0.013153341044116387
Berquin_Enfants	114	Imagines	21	1	1	0	0.0	[]	0.018518518518518517	0.018518518518518517	0.016129032258064516	0.0	0.013153341044116387
Berquin_Enfants	115	-tu, mon frère, comme il serait doux de porter sa tête au-dessus des arbres en se promenant dans le verger, et de pouvoir cueillir les poires et les pêches, comme nous cueillons les groseilles?	21	2	34	1	0.0294117647058823	[['tête']]	0.023809523809523808	0.023809523809523808	0.016129032258064516	0.0	0.013153341044116387
Berquin_Enfants	116	Cela ne serait pas malheureux au moins.	21	3	7	0	0.0	[]	0.023809523809523808	0.023809523809523808	0.016129032258064516	0.0	0.013153341044116387
Berquin_Enfants	117	Maurice.	21	4	1	0	0.0	[]	0.0	0.0	0.016129032258064516	0.0	0.013153341044116387
Berquin_Enfants	118	On pourrait aussi regarder par la fenêtre les gens qui demeurent au troisième.	22	0	13	0	0.0	[]	0.0	0.0	0.038461538461538464	0.0	0.05
Berquin_Enfants	119	En souriant.	22	1	2	0	0.0	[]	0.04	0.04	0.038461538461538464	0.0	0.05
Berquin_Enfants	120	Il y aurait de quoi leur faire de belles frayeurs.	22	2	10	1	0.1	[['bel']]	0.07692307692307693	0.07692307692307693	0.038461538461538464	0.0	0.05
Berquin_Enfants	121	Frédéric.	22	3	1	0	0.0	[]	0.09090909090909091	0.043478260869565216	0.038461538461538464	0.0	0.05
Berquin_Enfants	122	Je ne craindrais plus les voitures, quand j'irais dans les rues.	23	0	12	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	123	Je n'aurais qu'à écarter les jambes;	23	1	8	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	124	tiens, comme cela il les écarte , je verrais passer là-dessous les chevaux, le cocher, le carrosse, les domestiques, et je leur sourirais de pitié.	23	2	25	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	125	Maurice.	24	0	1	0	0.0	[]	0.16666666666666666	0.05405405405405406	0.07407407407407407	0.0	0.07994011504127749
Berquin_Enfants	126	Tu sais la petite rivière qui coule au bas du jardin?	24	1	11	2	0.1818181818181818	[['petit'], ['bas']]	0.05714285714285714	0.05714285714285714	0.07407407407407407	0.0	0.07994011504127749
Berquin_Enfants	127	On a besoin d'un canot pour la traverser, ou il faut aller chercher à un quart de lieue le pont du village.	24	2	23	0	0.0	[]	0.05714285714285714	0.05714285714285714	0.07407407407407407	0.0	0.07994011504127749
Berquin_Enfants	128	Pst!	24	3	1	0	0.0	[]	0.04878048780487805	0.04878048780487805	0.07407407407407407	0.0	0.07994011504127749
Berquin_Enfants	129	D'une enjambée, ou d'un saut à pieds joints, on se trouverait de l'autre côté.	24	4	17	2	0.1176470588235294	[['pied'], ['joindre']]	0.10526315789473684	0.10526315789473684	0.07407407407407407	0.0	0.07994011504127749
Berquin_Enfants	130	Frédéric.	24	5	1	0	0.0	[]	0.1111111111111111	0.09375	0.07407407407407407	0.0	0.07994011504127749
Berquin_Enfants	131	Et puis l'on serait bien plus fort, si l'on était si grand.	25	0	14	1	0.0714285714285714	[['fort']]	0.06521739130434782	0.06382978723404255	0.047619047619047616	0.03125	0.03883329866279728
Berquin_Enfants	132	Qu'il vînt un ours à ma rencontre, en traversant la forêt, je lui tordrois le cou comme à un pigeon, ou je le jeterais à deux cents pieds en l'air;	25	1	32	2	0.0625	[['luire'], ['cou']]	0.04838709677419355	0.04838709677419355	0.047619047619047616	0.03125	0.03883329866279728
Berquin_Enfants	133	et il serait si occupé de sa chute en retombant, qu'il oublierait de se relever.	25	2	16	0	0.0	[]	0.04081632653061224	0.04081632653061224	0.047619047619047616	0.03125	0.03883329866279728
Berquin_Enfants	134	Maurice.	25	3	1	0	0.0	[]	0.0	0.0	0.047619047619047616	0.03125	0.03883329866279728
Berquin_Enfants	135	Il ne faudrait aussi plus de boeufs pour labourer la terre: on tirerait la charrue soi-même;	26	0	17	0	0.0	[]	0.0	0.0	0.024390243902439025	0.0	0.02324215161778371
Berquin_Enfants	136	et en dix pas on serait au bout du champ.	26	1	10	0	0.0	[]	0.021739130434782608	0.021739130434782608	0.024390243902439025	0.0	0.02324215161778371
Berquin_Enfants	137	Tenez, encore, je vis l'autre jour plus de cinquante hommes qui enfonçaient des pilotis pour faire une chaussée.	26	2	19	1	0.0526315789473684	[['enfoncer']]	0.03125	0.03125	0.024390243902439025	0.0	0.02324215161778371
Berquin_Enfants	138	Comme ils travaillaient!	26	3	3	0	0.0	[]	0.041666666666666664	0.041666666666666664	0.024390243902439025	0.0	0.02324215161778371
Berquin_Enfants	139	Eh bien!	26	4	2	0	0.0	[]	0.038461538461538464	0.038461538461538464	0.024390243902439025	0.0	0.02324215161778371
Berquin_Enfants	140	Avec un grand marteau, comme on pourrait alors en porter, un homme seul aurait fait toute leur besogne en un jour.	26	5	21	1	0.0476190476190476	[['grand']]	0.03333333333333333	0.03333333333333333	0.024390243902439025	0.0	0.02324215161778371
Berquin_Enfants	141	N'est-il pas vrai, mon papa?	26	6	7	0	0.0	[]	0.03225806451612903	0.03225806451612903	0.024390243902439025	0.0	0.02324215161778371
Berquin_Enfants	142	M De Leyris.	26	7	3	0	0.0	[]	0.0	0.058823529411764705	0.024390243902439025	0.0	0.02324215161778371
Berquin_Enfants	143	Voilà qui est fort bon à dire;	27	0	7	1	0.1428571428571428	[['fort']]	0.05263157894736842	0.045454545454545456	0.05	0.0	0.08247860988423222
Berquin_Enfants	144	mais avec tous ces beaux souhaits, vous n'êtes que des fous?	27	1	12	0	0.0	[]	0.05	0.05	0.05	0.0	0.08247860988423222
Berquin_Enfants	145	Maurice.	27	2	1	0	0.0	[]	0.0	0.0	0.05	0.0	0.08247860988423222
Berquin_Enfants	146	Comment des fous?	28	0	3	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	147	M De Leyris.	28	1	3	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	148	Oui, de croire que vous seriez alors plus heureux que vous ne l'êtes.	28	2	14	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	149	Maurice.	29	0	1	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	150	Mais si nous devenions capables de faire plus de choses que nous n'en faisons à présent?	29	1	17	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	151	Frédéric.	29	2	1	0	0.0	[]	0.0	0.04878048780487805	0.0	0.0	0.0
Berquin_Enfants	152	Par exemple, ne serait-ce pas fort commode de pouvoir atteindre bien haut, et de faire d'un seul pas bien du chemin?	30	0	23	2	0.0869565217391304	[['fort'], ['haut']]	0.08695652173913043	0.08	0.08695652173913043	0.0869565217391304	0.0
Berquin_Enfants	153	M	31	0	1	0	0.0	[]	0.0	0.07692307692307693	0.0625	0.0	0.03194382824999698
Berquin_Enfants	154	De Leyris	31	1	2	0	0.0	[]	0.0	0.0	0.0625	0.0	0.03194382824999698
Berquin_Enfants	155	.	31	2	0	0	0.0	[]	0.06666666666666667	0.06666666666666667	0.0625	0.0	0.03194382824999698
Berquin_Enfants	156	Avant que je te réponde, dis-moi; en te donnant cette taille prodigieuse, voudrais-tu que tout ce qui t'entoure demeurât aussi petit qu'il est aujourd'hui?	31	3	28	2	0.0714285714285714	[['taille'], ['petit']]	0.06896551724137931	0.06896551724137931	0.0625	0.0	0.03194382824999698
Berquin_Enfants	157	Frédéric.	31	4	1	0	0.0	[]	0.06896551724137931	0.06060606060606061	0.0625	0.0	0.03194382824999698
Berquin_Enfants	158	Sans doute, mon papa.	32	0	4	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	159	Maurice.	32	1	1	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	160	Oui;	33	0	1	0	0.0	[]	0.0	0.0	0.05263157894736842	0.0	0.048112522432468795
Berquin_Enfants	161	rien que nous trois de géant.	33	1	6	0	0.0	[]	0.05263157894736842	0.05263157894736842	0.05263157894736842	0.0	0.048112522432468795
Berquin_Enfants	162	Grand-merci: je suis content de ma taille, et je m'y tiens.	33	2	12	1	0.0833333333333333	[['taille']]	0.05555555555555555	0.05263157894736842	0.05263157894736842	0.0	0.048112522432468795
Berquin_Enfants	163	Frédéric.	34	0	1	0	0.0	[]	0.041666666666666664	0.05555555555555555	0.041666666666666664	0.0217391304347826	0.030743773095067272
Berquin_Enfants	164	Il faudrait pourtant que vous fussiez toujours plus grand que nous, autrement ce serait aux enfants de donner le fouet à leur père.	34	1	23	1	0.0434782608695652	[['grand']]	0.041666666666666664	0.04	0.041666666666666664	0.0217391304347826	0.030743773095067272
Berquin_Enfants	165	M	35	0	1	0	0.0	[]	0.0	0.038461538461538464	0.05	0.0	0.02941176470588235
Berquin_Enfants	166	De Leyris	35	1	2	0	0.0	[]	0.0	0.0	0.05	0.0	0.02941176470588235
Berquin_Enfants	167	.	35	2	0	0	0.0	[]	0.05263157894736842	0.05263157894736842	0.05	0.0	0.02941176470588235
Berquin_Enfants	168	Je vois qu'il est fort heureux pour moi de ne pas être exposé à ce danger.	35	3	17	1	0.0588235294117647	[['fort']]	0.058823529411764705	0.05555555555555555	0.05	0.0	0.02941176470588235
Berquin_Enfants	169	Frédéric.	36	0	1	0	0.0	[]	0.0	0.05263157894736842	0.0	0.0	0.0
Berquin_Enfants	170	Oh!	36	1	1	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Berquin_Enfants	171	Non, je vous ferais grâce.	36	2	5	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
